Season,Teams,Hitter,AB,R,H,RBI,BB,K,SLG,AVG,OBP
2017,TEX,A. Bibens-Dirkx,3,0,0,0,0,3,0.000,0.000,0.000
2017,TEX,B. Nicholas,63,7,15,11,2,13,0.422,0.238,0.314
2017,TEX,J. Grilli,0,0,0,0,0,0,0,0,0
2017,TEX,P. Gosselin,8,0,1,0,0,3,0.031,0.125,0.125
2017,TEX,W. Middlebrooks,38,5,8,3,1,14,0.462,0.211,0.302
2017,TEX,N. Gardewine,0,0,0,0,0,0,0,0,0
2017,TEX,T. Ross,0,0,0,0,0,0,0,0,0
2017,TEX,M. Gonzalez,0,1,0,0,1,0,0,0,0
2017,TEX,A.J. Jimenez,12,0,1,0,0,7,0.154,0.083,0.083
2017,TEX,C. Hamels,3,0,0,1,0,1,0.000,0.000,0.000
2017,TEX,J. Diekman,0,0,0,0,0,0,0,0,0
2017,TEX,W. Calhoun,34,3,9,4,2,7,0.251,0.265,0.324
2017,SEA,J. Segura,535,86,163,45,35,86,0.444,0.305,0.401
2017,SEA,M. Haniger,381,61,109,50,32,95,0.467,0.286,0.385
2017,SEA,R. Cano,606,82,173,106,49,85,0.447,0.285,0.371
2017,SEA,N. Cruz,565,92,161,120,74,142,0.496,0.285,0.385
2017,SEA,K. Seager,588,72,145,89,59,112,0.393,0.247,0.329
2017,SEA,D. Valencia,457,55,115,66,41,123,0.374,0.252,0.332
2017,SEA,L. Martin,123,12,21,8,5,31,0.169,0.171,0.244
2017,SEA,M. Zunino,390,52,97,64,39,160,0.404,0.249,0.337
2017,SEA,J. Dyson,349,56,87,30,28,56,0.313,0.249,0.353
2017,SEA,T. Motter,261,30,51,26,22,64,0.453,0.195,0.278
2017,SEA,C. Ruiz,132,16,31,13,15,39,0.276,0.235,0.318
2017,SEA,G. Heredia,390,43,97,24,27,65,0.381,0.249,0.323
2017,SEA,M. Freeman,30,3,2,1,4,9,0.457,0.067,0.152
2017,SEA,D. Vogelbach,28,0,6,2,3,9,0.197,0.214,0.214
2017,SEA,B. Gamel,514,68,140,60,36,124,0.442,0.272,0.357
2017,SEA,B. Powell,36,6,7,2,6,9,0.186,0.194,0.310
2017,SEA,T. Gosewisch,28,1,2,0,1,14,0.060,0.071,0.103
2017,SEA,D. Altavilla,0,0,0,0,0,0,0,0,0
2017,SEA,J. Pazos,0,0,0,0,0,0,0,0,0
2017,SEA,N. Vincent,0,0,0,0,0,0,0,0,0
2017,SEA,E. Diaz,1,0,0,0,0,1,0.000,0.000,0.000
2017,SEA,A. Miranda,6,1,0,0,0,3,0.000,0.000,0.143
2017,SEA,J. Machi,1,0,0,0,0,1,0.000,0.000,0.000
2017,SEA,Y. Gallardo,2,0,1,0,0,0,0.500,0.500,0.500
2017,SEA,T. Zych,0,0,0,0,0,0,0,0,0
2017,SEA,M. Rzepczynski,0,0,0,0,0,0,0,0,0
2017,SEA,D. Overton,0,0,0,0,0,0,0,0,0
2017,SEA,C. Bergman,1,0,0,0,0,0,0.000,0.000,0.000
2017,SEA,E. Pagan,2,0,0,0,0,1,0.000,0.000,0.000
2017,SEA,S. Gaviglio,5,1,1,0,0,2,0.120,0.200,0.333
2017,SEA,C. Lawrence,1,0,0,0,0,1,0.000,0.000,0.000
2017,SEA,T. Smith,16,2,3,1,1,8,0.469,0.188,0.278
2017,SEA,D. Espinosa,16,2,3,2,1,7,0.275,0.188,0.278
2017,SEA,Y. Alonso,135,21,36,19,20,31,0.494,0.267,0.365
2017,SEA,A. Albers,1,0,1,1,0,0,1.000,1.000,1.000
2017,SEA,M. Gonzales,1,0,0,0,0,1,0.000,0.000,0.000
2017,SEA,E. Ramirez,3,0,2,1,0,1,0.667,0.667,0.667
2017,SEA,D. Phelps,0,0,0,0,0,0,0,0,0
2017,SEA,G. Beckham,18,3,3,0,1,2,0.143,0.167,0.286
2017,SEA,M. Marjama,9,1,3,1,0,1,0.482,0.333,0.400
2017,SEA,J. Hannemann,20,3,3,1,0,4,0.202,0.150,0.261
2017,HOU,G. Springer,630,127,178,95,75,133,0.533,0.283,0.403
2017,HOU,A. Bregman,634,100,176,82,61,107,0.417,0.278,0.376
2017,HOU,J. Altuve,668,126,228,97,67,101,0.527,0.341,0.446
2017,HOU,C. Correa,497,93,155,100,57,105,0.496,0.312,0.420
2017,HOU,C. Beltran,494,60,111,52,34,111,0.372,0.225,0.309
2017,HOU,J. Reddick,553,85,168,84,48,86,0.422,0.304,0.397
2017,HOU,Y. Gurriel,603,74,180,83,27,72,0.435,0.299,0.375
2017,HOU,B. McCann,409,50,94,69,42,76,0.408,0.230,0.314
2017,HOU,N. Aoki,208,28,56,19,15,29,0.356,0.269,0.356
2017,HOU,J. Marisnick,230,50,56,35,20,90,0.505,0.243,0.379
2017,HOU,E. Gattis,334,47,88,58,27,55,0.451,0.263,0.354
2017,HOU,M. Gonzalez,518,74,149,94,56,114,0.549,0.288,0.377
2017,HOU,M. Fiers,1,1,0,0,0,1,0.000,0.000,0.500
2017,HOU,L. Gregerson,0,0,0,0,0,0,0,0,0
2017,HOU,K. Giles,0,0,0,0,0,0,0,0,0
2017,HOU,T. Hernandez,0,0,0,0,0,0,0,0,0
2017,HOU,T. Kemp,37,6,8,4,1,5,0.226,0.216,0.326
2017,HOU,J. Hoyt,1,0,0,0,0,1,0.000,0.000,0.000
2017,HOU,B. Peacock,8,1,2,2,1,3,0.192,0.250,0.333
2017,HOU,J. Musgrove,5,0,0,0,0,1,0.000,0.000,0.000
2017,HOU,M. Feliz,1,0,0,0,0,1,0.000,0.000,0.000
2017,HOU,T. Sipp,1,0,0,0,0,0,0.000,0.000,0.000
2017,HOU,D. Keuchel,5,0,0,0,0,4,0.000,0.000,0.000
2017,HOU,L. McCullers Jr.,4,0,0,1,0,0,0.000,0.000,0.000
2017,HOU,C. Devenski,1,0,0,0,0,1,0.000,0.000,0.000
2017,HOU,W. Harris,0,0,0,0,0,0,0,0,0
2017,HOU,J. Centeno,52,5,12,4,4,12,0.663,0.231,0.298
2017,HOU,D. Fisher,146,22,31,17,18,54,0.489,0.212,0.315
2017,HOU,A. Tolliver,0,0,0,0,0,0,0,0,0
2017,HOU,C. Moran,11,3,4,3,1,1,1.303,0.364,0.500
2017,HOU,T. White,61,7,17,10,4,16,0.490,0.279,0.353
2017,HOU,C. Morton,4,0,0,0,0,1,0.000,0.000,0.000
2017,HOU,F. Martes,0,0,0,0,0,0,0,0,0
2017,HOU,A. Reed,6,0,0,0,0,1,0.000,0.000,0.000
2017,HOU,J.D. Davis,62,8,14,7,4,20,0.373,0.226,0.314
2017,HOU,C. McHugh,2,0,0,0,0,2,0.000,0.000,0.000
2017,HOU,T. Clippard,0,0,0,0,0,0,0,0,0
2017,HOU,M. Stassi,24,5,4,4,6,4,0.764,0.167,0.310
2017,HOU,F. Liriano,0,0,0,0,0,0,0,0,0
2017,HOU,C. Maybin,66,8,13,13,4,17,0.361,0.197,0.284
2017,HOU,J. Verlander,3,0,0,0,0,3,0.000,0.000,0.000
2017,LAA,Y. Escobar,363,44,98,33,30,52,0.387,0.270,0.349
2017,LAA,K. Calhoun,579,78,140,71,73,137,0.368,0.242,0.332
2017,LAA,M. Trout,413,93,128,72,97,94,0.683,0.310,0.437
2017,LAA,A. Pujols,603,54,145,104,37,94,0.358,0.240,0.303
2017,LAA,C.J. Cron,347,41,86,56,22,98,0.373,0.248,0.327
2017,LAA,C. Maybin,336,57,79,22,48,78,0.349,0.235,0.346
2017,LAA,A. Simmons,598,79,167,70,48,67,0.411,0.279,0.363
2017,LAA,D. Espinosa,236,27,38,30,19,94,0.304,0.161,0.247
2017,LAA,M. Maldonado,435,43,97,38,15,122,0.365,0.223,0.293
2017,LAA,B. Revere,301,39,83,20,16,26,0.305,0.276,0.359
2017,LAA,J. Marte,132,10,23,16,13,36,0.314,0.174,0.232
2017,LAA,C. Pennington,197,25,51,22,17,59,0.277,0.259,0.342
2017,LAA,C. Pérez,22,1,2,3,1,6,0.093,0.091,0.130
2017,LAA,J. Graterol,84,5,17,10,1,13,0.269,0.202,0.247
2017,LAA,L. Valbuena,350,43,71,67,48,107,0.355,0.203,0.290
2017,LAA,R. Nolasco,5,0,0,0,2,2,0.000,0.000,0.000
2017,LAA,J. Alvarez,0,0,0,0,0,0,0,0,0
2017,LAA,K. Middleton,0,0,0,0,0,0,0,0,0
2017,LAA,D. Hernandez,0,0,0,0,0,0,0,0,0
2017,LAA,Y. Petit,0,0,0,0,0,0,0,0,0
2017,LAA,A. Meyer,2,0,1,0,0,1,0.500,0.500,0.500
2017,LAA,B. Parker,0,0,0,0,0,0,0,0,0
2017,LAA,D. Guerra,0,0,0,0,0,0,0,0,0
2017,LAA,B. Norris,0,0,0,0,0,0,0,0,0
2017,LAA,J. Chavez,5,0,0,0,0,5,0.000,0.000,0.000
2017,LAA,N. Fontana,20,1,1,1,3,8,0.209,0.050,0.095
2017,LAA,J. Ramirez,3,0,0,0,0,1,0.000,0.000,0.000
2017,LAA,M. Shoemaker,2,0,0,0,0,1,0.000,0.000,0.000
2017,LAA,M. Morin,0,0,0,0,0,0,0,0,0
2017,LAA,E. Young Jr.,110,24,29,16,5,31,0.477,0.264,0.396
2017,LAA,S. Robinson,31,7,6,1,3,5,0.152,0.194,0.342
2017,LAA,K. Cowart,105,18,24,11,10,28,0.537,0.229,0.341
2017,LAA,C. Bedrosian,0,0,0,0,0,0,0,0,0
2017,LAA,H. Street,0,0,0,0,0,0,0,0,0
2017,LAA,N. Franklin,25,3,4,3,5,3,0.129,0.160,0.250
2017,LAA,R. Flores,8,0,1,1,0,1,0.031,0.125,0.125
2017,LAA,C. Puello,4,0,1,1,0,1,0.250,0.250,0.250
2017,LAA,T. Skaggs,1,0,0,0,0,1,0.000,0.000,0.000
2017,LAA,E. Paredes,0,0,0,0,0,0,0,0,0
2017,LAA,A. Bailey,0,0,0,0,0,0,0,0,0
2017,LAA,B. Phillips,102,13,26,8,2,16,0.280,0.255,0.339
2017,LAA,J. Upton,98,19,24,15,17,33,0.542,0.245,0.368
2017,OAK,R. Davis,300,49,70,18,26,70,0.326,0.233,0.341
2017,OAK,M. Joyce,469,78,114,68,66,113,0.392,0.243,0.351
2017,OAK,R. Healy,579,66,157,78,24,142,0.463,0.271,0.346
2017,OAK,K. Davis,569,91,140,110,73,196,0.560,0.246,0.350
2017,OAK,S. Vogt,157,12,34,20,16,31,0.407,0.217,0.272
2017,OAK,J. Lowrie,567,86,157,69,73,100,0.459,0.277,0.372
2017,OAK,T. Plouffe,182,22,39,14,16,58,0.347,0.214,0.299
2017,OAK,Y. Alonso,319,52,85,49,50,88,0.577,0.266,0.369
2017,OAK,M. Semien,346,53,85,40,38,86,0.347,0.246,0.346
2017,OAK,M. Canha,176,17,37,14,7,56,0.380,0.210,0.280
2017,OAK,J. Phegley,151,14,30,10,10,26,0.344,0.199,0.267
2017,OAK,A. Rosales,205,15,48,27,10,66,0.384,0.234,0.286
2017,OAK,J. Decker,50,4,10,1,8,17,0.494,0.200,0.259
2017,OAK,B. Maxwell,219,21,52,22,31,63,0.326,0.237,0.304
2017,OAK,C. Pinder,286,36,67,42,18,94,0.523,0.234,0.320
2017,OAK,S. Casilla,0,0,0,0,0,0,0,0,0
2017,OAK,M. Olson,192,34,51,47,22,60,0.499,0.266,0.376
2017,OAK,R. LaMarre,7,0,0,0,1,3,0.000,0.000,0.000
2017,OAK,J. Brugman,143,12,38,12,18,38,0.293,0.266,0.323
2017,OAK,J. Cotton,2,0,0,0,0,1,0.000,0.000,0.000
2017,OAK,J. Smith,0,0,0,0,0,0,0,0,0
2017,OAK,Z. Neal,0,0,0,0,0,0,0,0,0
2017,OAK,D. Gossett,5,1,1,0,0,4,0.420,0.200,0.333
2017,OAK,D. Coulombe,0,0,0,0,0,0,0,0,0
2017,OAK,J. Axford,0,0,0,0,0,0,0,0,0
2017,OAK,L. Hendriks,0,0,0,0,0,0,0,0,0
2017,OAK,M. Chapman,294,39,68,40,32,94,0.433,0.231,0.321
2017,OAK,F. Barreto,75,10,14,6,5,35,0.406,0.187,0.282
2017,OAK,R. Lavarnway,11,0,3,2,1,3,0.299,0.273,0.273
2017,OAK,P. Blackburn,3,0,0,0,0,2,0.000,0.000,0.000
2017,OAK,B. Treinen,0,0,0,0,0,0,0,0,0
2017,OAK,F. Montas,0,0,0,0,0,0,0,0,0
2017,OAK,S. Manaea,3,0,0,0,1,2,0.000,0.000,0.000
2017,OAK,S. Castro,0,0,0,0,0,0,0,0,0
2017,OAK,R. Dull,0,0,0,0,0,0,0,0,0
2017,OAK,K. Graveman,1,0,0,0,0,1,0.000,0.000,0.000
2017,OAK,C. Smith,1,0,0,0,0,0,0.000,0.000,0.000
2017,OAK,D. Garneau,44,5,7,3,8,12,0.225,0.159,0.245
2017,OAK,B. Powell,81,18,26,10,9,21,0.326,0.321,0.444
2017,OAK,J. Smolinski,28,1,8,0,1,6,0.294,0.286,0.310
2017,OAK,R. Nunez,15,1,3,3,1,8,0.206,0.200,0.250
2017,OAK,J. Wendle,13,3,4,5,1,3,0.747,0.308,0.438
2017,OAK,D. Mengden,2,1,1,0,1,0,0.500,0.500,0.667
2017,OAK,C. Hatcher,0,0,0,0,0,0,0,0,0
2017,DET,I. Kinsler,555,91,131,52,55,86,0.410,0.236,0.344
2017,DET,N. Castellanos,618,73,168,102,41,143,0.452,0.272,0.349
2017,DET,M. Cabrera,470,50,118,60,54,110,0.403,0.251,0.323
2017,DET,V. Martinez,392,38,100,47,36,63,0.338,0.255,0.321
2017,DET,J. Upton,459,81,128,94,57,147,0.494,0.279,0.387
2017,DET,T. Collins,150,18,29,14,18,55,0.397,0.193,0.280
2017,DET,M. Mahtook,348,50,96,38,23,79,0.423,0.276,0.367
2017,DET,J. McCann,352,39,89,49,26,89,0.439,0.253,0.327
2017,DET,J. Jones,144,14,24,13,9,66,0.331,0.167,0.241
2017,DET,J. Iglesias,466,56,119,54,21,66,0.353,0.255,0.335
2017,DET,D. Machado,167,17,43,11,10,32,0.312,0.257,0.326
2017,DET,A. Romine,321,45,74,25,22,67,0.384,0.231,0.325
2017,DET,A. Avila,219,30,60,32,43,80,0.663,0.274,0.361
2017,DET,J. Hicks,173,25,46,22,13,51,0.560,0.266,0.359
2017,DET,J. Adduci,83,14,20,10,10,27,0.553,0.241,0.351
2017,DET,J. Verlander,6,0,1,1,0,4,0.083,0.167,0.167
2017,DET,B. Hardy,0,0,0,0,0,0,0,0,0
2017,DET,S. Greene,0,0,0,0,0,0,0,0,0
2017,DET,A. Wilson,0,0,0,0,0,0,0,0,0
2017,DET,J. Wilson,0,0,0,0,0,0,0,0,0
2017,DET,M. Boyd,3,0,1,0,0,0,0.444,0.333,0.333
2017,DET,A. Sanchez,2,0,0,0,0,1,0.000,0.000,0.000
2017,DET,C. Bell,0,0,0,0,0,0,0,0,0
2017,DET,J.D. Martinez,200,38,61,39,29,54,0.766,0.305,0.416
2017,DET,A. Presley,249,31,78,21,15,49,0.404,0.313,0.389
2017,DET,M. Fulmer,5,0,0,0,0,2,0.000,0.000,0.000
2017,DET,M. den Dekker,7,1,1,0,1,4,0.041,0.143,0.250
2017,DET,D. Stumpf,0,0,0,0,0,0,0,0,0
2017,DET,J. Zimmermann,6,0,1,0,0,1,0.056,0.167,0.167
2017,DET,W. Saupold,0,0,0,0,0,0,0,0,0
2017,DET,B. Rondon,0,0,0,0,0,0,0,0,0
2017,DET,E. Mujica,0,0,0,0,0,0,0,0,0
2017,DET,J. Candelario,97,16,31,13,12,20,0.482,0.320,0.416
2017,DET,D. VerHagen,0,0,0,0,0,0,0,0,0
2017,DET,J. Ferrell,0,0,0,0,0,0,0,0,0
2017,DET,E. Navarro,64,11,16,4,8,21,0.247,0.250,0.360
2017,DET,B. Holaday,33,1,8,2,0,1,0.374,0.242,0.265
2017,CHW,T. Saladino,257,23,45,10,23,69,0.270,0.175,0.243
2017,CHW,T. Anderson,594,72,152,56,13,165,0.348,0.256,0.336
2017,CHW,M. Cabrera,405,54,119,56,25,53,0.380,0.294,0.377
2017,CHW,J. Abreu,627,95,189,102,36,122,0.481,0.301,0.393
2017,CHW,T. Frazier,283,41,58,44,49,72,0.353,0.205,0.306
2017,CHW,C. Asche,59,6,6,4,5,22,0.086,0.102,0.185
2017,CHW,A. Garcia,525,76,172,80,33,112,0.531,0.328,0.413
2017,CHW,O. Narvaez,258,23,70,14,39,48,0.274,0.271,0.331
2017,CHW,J. May,36,2,2,3,3,17,0.012,0.056,0.105
2017,CHW,L. Garcia,302,41,81,33,13,69,0.452,0.268,0.356
2017,CHW,M. Davidson,418,43,92,70,19,168,0.550,0.220,0.293
2017,CHW,G. Soto,42,5,8,9,4,10,0.844,0.190,0.277
2017,CHW,Y. Sanchez,487,63,129,59,35,112,0.411,0.265,0.349
2017,CHW,W. Garcia,106,15,25,12,11,32,0.374,0.236,0.331
2017,CHW,K. Smith,276,23,78,30,9,46,0.336,0.283,0.338
2017,CHW,D. Holmberg,0,0,0,0,0,0,0,0,0
2017,CHW,M. Gonzalez,6,0,0,0,0,2,0.000,0.000,0.000
2017,CHW,D. Jennings,0,0,0,0,0,0,0,0,0
2017,CHW,C. Beck,0,0,0,0,0,0,0,0,0
2017,CHW,M. Ynoa,0,0,0,0,0,0,0,0,0
2017,CHW,D. Covey,1,0,0,0,0,1,0.000,0.000,0.000
2017,CHW,G. Infante,0,0,0,0,0,0,0,0,0
2017,CHW,T. Kahnle,0,0,0,0,0,0,0,0,0
2017,CHW,D. Robertson,0,0,0,0,0,0,0,0,0
2017,CHW,J. Quintana,3,0,0,1,0,2,0.000,0.000,0.000
2017,CHW,A. Swarzak,0,0,0,0,0,0,0,0,0
2017,CHW,A. Engel,305,34,50,21,19,118,0.322,0.164,0.248
2017,CHW,A. Hanson,160,28,37,10,10,43,0.394,0.231,0.346
2017,CHW,D. Holland,1,0,1,0,0,0,1.000,1.000,1.000
2017,CHW,J. Minaya,0,0,0,0,0,0,0,0,0
2017,CHW,C. Rodon,7,0,2,2,0,3,0.405,0.286,0.286
2017,CHW,M. Pelfrey,0,0,0,0,0,0,0,0,0
2017,CHW,Y. Moncada,199,31,46,22,29,74,0.356,0.231,0.335
2017,CHW,T. Clippard,0,0,0,0,0,0,0,0,0
2017,CHW,N. Delmonico,141,25,37,23,23,31,0.520,0.262,0.373
2017,CHW,A. Bummer,0,0,0,0,0,0,0,0,0
2017,CHW,J. Petricka,0,0,0,0,0,0,0,0,0
2017,CHW,R. Brantly,31,4,9,5,3,14,0.289,0.290,0.371
2017,CHW,R. Liriano,41,4,9,6,5,14,0.335,0.220,0.289
2017,AL,J. Altuve,2,0,0,0,0,1,0.000,0.000,0.000
2017,AL,J. Schoop,1,1,1,0,0,0,0.000,1.000,1.000
2017,AL,R. Cano,2,1,1,1,0,1,0.000,0.500,0.667
2017,AL,J. Ramirez,2,0,2,0,0,0,0.000,1.000,1.000
2017,AL,M. Sano,1,0,1,1,0,0,1.000,1.000,1.000
2017,AL,M. Moustakas,2,0,0,0,0,1,0.000,0.000,0.000
2017,AL,A. Judge,3,0,0,0,0,1,0.000,0.000,0.000
2017,AL,J. Upton,2,0,1,0,0,1,0.000,0.500,0.500
2017,AL,G. Springer,3,0,0,0,0,2,0.000,0.000,0.000
2017,AL,M. Brantley,2,0,1,0,0,0,0.000,0.500,0.500
2017,AL,C. Correa,2,0,0,0,0,1,0.000,0.000,0.000
2017,AL,F. Lindor,2,0,0,0,0,2,0.000,0.000,0.000
2017,AL,J. Smoak,1,0,1,0,1,0,0.000,1.000,1.000
2017,AL,Y. Alonso,2,0,2,0,0,0,0.000,1.000,1.000
2017,AL,C. Dickerson,2,0,0,0,0,1,0.000,0.000,0.000
2017,AL,N. Cruz,2,0,0,0,0,1,0.000,0.000,0.000
2017,AL,S. Perez,2,0,0,0,0,0,0.000,0.000,0.000
2017,AL,G. Sanchez,2,0,0,0,0,1,0.000,0.000,0.000
2017,AL,M. Betts,2,0,0,0,0,0,0.000,0.000,0.000
2017,AL,A. Garcia,2,0,0,0,0,1,0.000,0.000,0.000
2017,NL,C. Blackmon,3,0,0,0,0,1,0.000,0.000,0.000
2017,NL,E. Inciarte,2,0,0,0,0,0,0.000,0.000,0.000
2017,NL,G. Stanton,3,0,0,0,0,2,0.000,0.000,0.000
2017,NL,J. Votto,1,0,0,0,1,1,0.000,0.000,0.000
2017,NL,B. Harper,1,0,1,0,1,0,0.000,1.000,1.000
2017,NL,C. Bellinger,3,0,0,0,0,1,0.000,0.000,0.000
2017,NL,B. Posey,1,0,0,0,1,0,0.000,0.000,0.000
2017,NL,Y. Molina,1,1,1,1,1,0,0.000,1.000,1.000
2017,NL,D. Murphy,2,0,1,0,0,0,0.000,0.500,0.500
2017,NL,J. Harrison,2,0,0,0,0,2,0.000,0.000,0.000
2017,NL,N. Arenado,2,0,2,0,0,0,0.000,1.000,1.000
2017,NL,J. Turner,1,0,0,0,0,0,0.000,0.000,0.000
2017,NL,J. Lamb,0,0,0,0,1,0,0,0,0
2017,NL,R. Zimmerman,2,0,0,0,0,0,0.000,0.000,0.000
2017,NL,P. Goldschmidt,2,0,0,0,0,0,0.000,0.000,0.000
2017,NL,M. Ozuna,2,0,0,0,0,1,0.000,0.000,0.000
2017,NL,M. Conforto,2,0,1,0,0,1,0.000,0.500,0.500
2017,NL,Z. Cozart,2,0,1,0,0,0,0.000,0.500,0.500
2017,NL,C. Seager,2,0,0,0,0,0,0.000,0.000,0.000
2018,CHC,I. Happ,398,57,91,44,71,172,0.419,0.229,0.325
2018,CHC,K. Bryant,399,59,108,53,48,112,0.519,0.271,0.365
2018,CHC,A. Rizzo,582,75,167,104,70,82,0.401,0.287,0.368
2018,CHC,W. Contreras,482,50,120,54,55,123,0.420,0.249,0.320
2018,CHC,K. Schwarber,440,64,103,61,79,146,0.504,0.234,0.331
2018,CHC,A. Almora Jr.,462,65,134,42,24,89,0.410,0.290,0.378
2018,CHC,A. Russell,424,52,105,38,40,99,0.366,0.248,0.330
2018,CHC,J. Heyward,447,67,119,57,44,62,0.397,0.266,0.362
2018,CHC,J. Baez,623,103,180,114,31,175,0.555,0.289,0.390
2018,CHC,J. Lester,61,4,7,9,0,23,0.136,0.115,0.169
2018,CHC,S. Cishek,6,1,1,0,0,2,0.242,0.167,0.286
2018,CHC,B. Duensing,1,2,0,0,2,1,0.000,0.000,0.667
2018,CHC,T. La Stella,172,24,46,20,17,28,0.361,0.267,0.357
2018,CHC,P. Strop,2,0,0,0,0,0,0.000,0.000,0.000
2018,CHC,J. Wilson,1,0,0,0,0,1,0.000,0.000,0.000
2018,CHC,M. Montgomery,33,1,3,1,1,20,0.105,0.091,0.118
2018,CHC,V. Caratini,194,21,43,21,12,44,0.296,0.222,0.298
2018,CHC,C. Edwards Jr.,0,0,0,0,0,0,0,0,0
2018,CHC,E. Butler,2,0,0,0,1,0,0.000,0.000,0.000
2018,CHC,B. Morrow,1,0,0,0,0,1,0.000,0.000,0.000
2018,CHC,B. Zobrist,469,71,146,60,55,62,0.429,0.311,0.402
2018,CHC,K. Hendricks,60,1,4,1,2,31,0.102,0.067,0.082
2018,CHC,Y. Darvish,12,0,1,0,0,7,0.106,0.083,0.083
2018,CHC,J. Quintana,52,0,4,0,0,26,0.022,0.077,0.077
2018,CHC,T. Chatwood,26,3,4,2,1,6,0.144,0.154,0.241
2018,CHC,E. Navarro,6,0,1,0,0,4,0.389,0.167,0.167
2018,CHC,L. Farrell,4,0,0,0,0,3,0.000,0.000,0.000
2018,CHC,D. Bote,192,23,46,34,19,64,0.437,0.240,0.321
2018,CHC,C. Mazzoni,0,0,0,0,0,0,0,0,0
2018,CHC,J. Tseng,0,0,0,0,0,0,0,0,0
2018,CHC,R. Zastryzny,0,0,0,0,0,0,0,0,0
2018,CHC,J. Hancock,2,0,0,0,0,2,0.000,0.000,0.000
2018,CHC,M. Zagunis,5,0,2,1,1,1,0.670,0.400,0.400
2018,CHC,R. Rosario,1,1,1,1,1,0,1.000,1.000,1.000
2018,CHC,C. Gimenez,31,2,5,1,3,7,0.203,0.161,0.212
2018,CHC,A. Bass,0,0,0,0,0,0,0,0,0
2018,CHC,D. Underwood Jr.,1,0,0,0,0,0,0.000,0.000,0.000
2018,CHC,D. Maples,0,0,0,0,0,0,0,0,0
2018,CHC,J. Norwood,3,0,0,0,0,1,0.000,0.000,0.000
2018,CHC,J. Chavez,0,0,0,0,0,0,0,0,0
2018,CHC,A. Mills,5,0,1,0,0,2,0.413,0.200,0.200
2018,CHC,C. Hamels,24,1,3,1,1,13,0.208,0.125,0.160
2018,CHC,B. Kintzler,1,0,0,0,0,1,0.000,0.000,0.000
2018,CHC,J. De La Rosa,0,0,0,0,0,0,0,0,0
2018,CHC,D. Murphy,146,23,41,13,8,26,0.443,0.281,0.379
2018,CHC,T. Gore,7,6,1,0,0,3,0.183,0.143,0.538
2018,CHC,T. Davis,5,0,2,2,0,1,0.393,0.400,0.400
2018,CHC,J. Garcia,0,0,0,0,0,0,0,0,0
2018,CHC,A. Webster,0,0,0,0,0,0,0,0,0
2018,CHC,M. Freeman,0,0,0,0,0,0,0,0,0
2018,MIA,L. Brinson,382,31,76,42,17,120,0.295,0.199,0.259
2018,MIA,D. Dietrich,503,73,133,45,29,141,0.429,0.264,0.358
2018,MIA,S. Castro,596,77,167,55,48,124,0.382,0.280,0.363
2018,MIA,J. Bour,378,43,87,54,69,111,0.399,0.230,0.309
2018,MIA,B. Anderson,594,87,162,66,62,129,0.401,0.273,0.366
2018,MIA,G. Cooper,33,2,7,2,4,12,0.240,0.212,0.257
2018,MIA,M. Rojas,488,44,123,53,24,69,0.368,0.252,0.314
2018,MIA,J. Tazawa,0,0,0,0,0,0,0,0,0
2018,MIA,C. Wallach,45,4,8,5,4,23,0.148,0.178,0.245
2018,MIA,J. Urena,48,1,2,1,1,35,0.085,0.042,0.061
2018,MIA,C. Maybin,251,20,63,20,32,55,0.337,0.251,0.306
2018,MIA,C. O'Grady,0,0,0,0,0,0,0,0,0
2018,MIA,T. Telis,29,2,6,1,2,8,0.240,0.207,0.258
2018,MIA,T. Guerrero,0,0,0,0,0,0,0,0,0
2018,MIA,D. Steckenrider,0,0,0,0,0,0,0,0,0
2018,MIA,Y. Rivera,139,13,24,9,19,51,0.196,0.173,0.243
2018,MIA,J. Garcia,9,0,0,0,1,7,0.000,0.000,0.000
2018,MIA,B. Holaday,151,7,31,16,10,29,0.224,0.205,0.241
2018,MIA,O. Despaigne,4,0,1,0,0,1,0.146,0.250,0.250
2018,MIA,C. Smith,22,0,3,1,0,13,0.034,0.136,0.136
2018,MIA,J. Turner,0,0,0,0,0,0,0,0,0
2018,MIA,K. Barraclough,0,0,0,0,0,0,0,0,0
2018,MIA,B. Ziegler,0,0,0,0,0,0,0,0,0
2018,MIA,B. Lee,17,0,3,2,1,8,0.148,0.176,0.176
2018,MIA,D. Peters,7,1,1,0,1,2,0.069,0.143,0.250
2018,MIA,T. Richards,31,1,2,2,1,17,0.054,0.065,0.094
2018,MIA,T. Cloyd,3,0,0,0,0,2,0.000,0.000,0.000
2018,MIA,J. Shuck,130,10,25,4,10,22,0.335,0.192,0.250
2018,MIA,J.T. Realmuto,481,74,132,74,38,105,0.541,0.274,0.371
2018,MIA,M. Gonzalez,4,0,1,0,0,2,0.250,0.250,0.250
2018,MIA,N. Wittgren,0,0,0,0,0,0,0,0,0
2018,MIA,M. Prado,200,16,48,18,11,35,0.243,0.240,0.296
2018,MIA,W. Chen,42,2,6,2,0,20,0.139,0.143,0.182
2018,MIA,D. Straily,31,2,5,1,8,19,0.198,0.161,0.212
2018,MIA,E. Hernandez,11,0,0,0,0,7,0.000,0.000,0.000
2018,MIA,A. Conley,0,0,0,0,0,0,0,0,0
