team1,team2,team1_pred_score,team2_pred_score,team1_act_score,team2_act_score,date
ATL,WSH,4,3,5,0,09/13/2019
ATL,WSH,4,3,10,1,09/14/2019
ATL,WSH,4,3,0,7,09/15/2019
ATL,PHI,4,4,4,5,09/17/2019
ATL,PHI,5,4,1,4,09/18/2019
ATL,PHI,4,4,5,4,09/19/2019
ATL,SF,2,3,6,0,09/20/2019
ATL,SF,2,3,8,1,09/21/2019
ATL,SF,2,3,1,4,09/22/2019
ATL,NYM,2,4,2,4,09/27/2019
ATL,NYM,2,4,0,3,09/28/2019
ATL,NYM,2,4,6,7,09/29/2019
ATL,STL,2,5,6,7,10/03/2019
ATL,STL,2,4,3,0,10/04/2019
ATL,STL,2,5,3,1,10/06/2019
ATL,STL,4,5,4,5,10/07/2019
ATL,STL,4,5,1,13,10/09/2019
ATL,NYM,4,4,0,1,07/24/2020
ATL,NYM,4,4,5,3,07/25/2020
ATL,NYM,4,4,14,1,07/26/2020
ATL,NYM,4,4,11,10,07/31/2020
ATL,NYM,4,4,7,1,08/01/2020
ATL,NYM,4,4,4,0,08/02/2020
ATL,NYM,4,4,2,7,08/03/2020
ATL,TOR,4,4,10,1,08/04/2020
ATL,TOR,4,4,1,2,08/05/2020
ATL,TOR,4,4,4,3,08/06/2020
ATL,PHI,4,4,0,5,08/08/2020
ATL,PHI,4,4,8,0,08/09/2020
ATL,PHI,5,4,8,13,08/10/2020
ATL,NYY,4,5,6,9,08/11/2020
ATL,NYY,3,5,3,6,08/12/2020
ATL,MIA,4,2,2,8,08/14/2020
ATL,MIA,3,2,2,1,08/15/2020
ATL,MIA,3,2,4,0,08/16/2020
ATL,WSH,3,3,7,6,08/17/2020
ATL,WSH,3,3,5,8,08/18/2020
ATL,PHI,3,2,11,2,08/21/2020
ATL,PHI,3,4,6,5,08/22/2020
ATL,PHI,3,4,4,5,08/23/2020
ATL,NYY,4,5,5,1,08/26/2020
ATL,PHI,5,4,4,7,08/28/2020
ATL,PHI,4,4,1,4,08/29/2020
ATL,PHI,5,4,12,10,08/30/2020
ATL,BOS,3,5,6,3,08/31/2020
ATL,BOS,3,5,10,3,09/01/2020
ATL,BOS,3,5,7,5,09/02/2020
ATL,WSH,3,3,9,10,09/04/2020
ATL,WSH,3,3,4,10,09/05/2020
ATL,WSH,3,3,10,3,09/06/2020
ATL,MIA,3,2,4,5,09/07/2020
ATL,MIA,3,2,0,8,09/08/2020
ATL,MIA,3,2,29,9,09/09/2020
ATL,WSH,3,3,7,6,09/10/2020
ATL,WSH,3,3,7,8,09/11/2020
ATL,WSH,3,3,2,1,09/12/2020
ATL,WSH,3,3,8,4,09/13/2020
ATL,NYM,4,5,15,2,09/18/2020
ATL,NYM,3,4,2,7,09/19/2020
ATL,NYM,3,4,7,0,09/20/2020
ATL,MIA,3,2,5,4,09/21/2020
ATL,MIA,4,2,11,1,09/22/2020
ATL,MIA,4,2,9,4,09/23/2020
ATL,MIA,3,2,2,4,09/24/2020
ATL,BOS,4,3,8,7,09/25/2020
ATL,BOS,3,3,2,8,09/26/2020
ATL,BOS,4,3,1,9,09/27/2020
ATL,CIN,3,4,1,0,09/30/2020
ATL,CIN,4,3,5,0,10/01/2020
ATL,MIA,4,2,9,5,10/06/2020
ATL,MIA,4,2,2,0,10/07/2020
ATL,MIA,4,2,7,0,10/08/2020
ATL,LAD,4,3,5,1,10/13/2020
ATL,LAD,4,4,3,15,10/14/2020
ATL,LAD,4,4,10,2,10/16/2020
ATL,LAD,4,4,1,3,10/17/2020
ATL,LAD,4,3,3,4,10/19/2020
ATL,PHI,4,4,2,3,04/01/2021
ATL,PHI,4,4,0,4,04/03/2021
ATL,PHI,4,4,1,2,04/04/2021
ATL,WSH,4,3,5,6,04/06/2021
ATL,WSH,4,3,7,6,04/07/2021
ATL,PHI,4,4,8,1,04/09/2021
ATL,PHI,4,4,5,4,04/10/2021
ATL,PHI,4,4,6,7,04/11/2021
ATL,MIA,4,2,3,5,04/12/2021
ATL,MIA,4,2,8,14,04/13/2021
ATL,MIA,4,2,5,6,04/14/2021
ATL,MIA,4,2,7,6,04/15/2021
ATL,CHC,4,3,5,2,04/16/2021
ATL,CHC,4,1,4,13,04/17/2021
ATL,CHC,4,1,13,4,04/18/2021
ATL,NYY,4,1,1,3,04/20/2021
ATL,NYY,4,3,4,1,04/21/2021
ATL,ARI,4,3,5,4,04/23/2021
ATL,ARI,4,3,0,5,04/25/2021
ATL,CHC,4,2,8,7,04/26/2021
ATL,CHC,3,2,5,0,04/27/2021
ATL,CHC,4,2,10,0,04/28/2021
ATL,CHC,4,3,3,9,04/29/2021
ATL,TOR,3,4,5,13,04/30/2021
ATL,TOR,4,4,5,6,05/01/2021
ATL,TOR,4,4,2,7,05/02/2021
ATL,WSH,4,5,6,1,05/04/2021
ATL,WSH,4,5,5,3,05/05/2021
ATL,WSH,4,5,3,2,05/06/2021
ATL,PHI,4,4,2,12,05/07/2021
ATL,PHI,4,4,8,7,05/08/2021
ATL,PHI,4,4,6,1,05/09/2021
ATL,TOR,4,5,3,5,05/11/2021
ATL,TOR,4,4,1,4,05/12/2021
ATL,TOR,4,4,4,8,05/13/2021
ATL,NYM,4,4,1,3,05/17/2021
ATL,NYM,4,4,3,4,05/18/2021
ATL,NYM,4,4,5,4,05/19/2021
ATL,BOS,3,5,3,1,05/25/2021
ATL,BOS,3,4,5,9,05/26/2021
ATL,NYM,4,5,2,13,05/29/2021
ATL,WSH,4,5,5,3,05/31/2021
ATL,WSH,4,5,6,11,06/01/2021
ATL,WSH,4,5,3,5,06/02/2021
ATL,WSH,4,5,5,1,06/03/2021
ATL,LAD,4,3,5,9,06/04/2021
ATL,LAD,4,3,6,4,06/05/2021
ATL,LAD,4,4,4,2,06/06/2021
ATL,PHI,4,4,9,5,06/08/2021
ATL,PHI,4,4,1,2,06/09/2021
ATL,PHI,4,4,3,4,06/10/2021
ATL,MIA,2,2,3,4,06/11/2021
ATL,MIA,4,2,2,4,06/12/2021
ATL,MIA,4,3,6,4,06/13/2021
ATL,BOS,2,5,8,10,06/15/2021
ATL,BOS,2,5,8,10,06/16/2021
ATL,STL,2,2,4,0,06/17/2021
ATL,STL,2,2,9,1,06/18/2021
ATL,STL,5,3,1,9,06/20/2021
ATL,NYM,2,5,2,4,06/21/2021
ATL,NYM,2,5,3,0,06/22/2021
ATL,NYM,2,5,3,7,06/23/2021
ATL,CIN,2,4,3,5,06/24/2021
ATL,CIN,2,4,3,2,06/25/2021
ATL,CIN,5,4,1,4,06/26/2021
ATL,CIN,5,3,4,0,06/27/2021
ATL,NYM,5,2,3,4,06/29/2021
ATL,NYM,4,4,20,2,06/30/2021
ATL,NYM,4,2,4,3,07/01/2021
ATL,MIA,4,2,1,0,07/02/2021
ATL,MIA,4,2,2,3,07/03/2021
ATL,MIA,4,2,8,7,07/04/2021
ATL,MIA,4,2,5,0,07/09/2021
ATL,MIA,4,2,5,4,07/10/2021
ATL,MIA,4,2,4,7,07/11/2021
ATL,SD,4,3,2,1,07/20/2021
ATL,SD,4,3,2,3,07/21/2021
ATL,PHI,5,4,7,2,07/22/2021
ATL,PHI,4,4,1,5,07/23/2021
ATL,PHI,2,4,15,3,07/24/2021
ATL,PHI,3,4,1,2,07/25/2021
ATL,NYM,3,4,2,0,07/26/2021
ATL,NYM,3,4,12,5,07/27/2021
ATL,NYM,3,4,1,2,07/28/2021
ATL,NYM,3,4,6,3,07/29/2021
ATL,STL,3,4,6,1,08/04/2021
ATL,STL,2,2,7,4,08/05/2021
ATL,STL,2,4,8,4,08/06/2021
ATL,WSH,2,5,8,4,08/06/2021
ATL,WSH,2,5,2,3,08/07/2021
ATL,WSH,4,3,5,4,08/08/2021
ATL,CIN,4,2,3,2,08/10/2021
ATL,CIN,4,2,8,6,08/11/2021
ATL,CIN,4,2,3,12,08/12/2021
ATL,WSH,4,5,4,2,08/13/2021
ATL,WSH,4,5,12,2,08/14/2021
ATL,WSH,4,5,6,5,08/15/2021
ATL,MIA,4,2,12,2,08/16/2021
ATL,MIA,4,2,2,0,08/17/2021
ATL,MIA,4,2,11,9,08/18/2021
ATL,NYY,4,5,1,5,08/23/2021
ATL,NYY,4,5,4,5,08/24/2021
ATL,SF,4,3,6,5,08/27/2021
ATL,SF,4,3,0,5,08/28/2021
ATL,SF,4,3,9,0,08/29/2021
ATL,LAD,4,5,3,5,08/31/2021
ATL,LAD,4,5,2,3,09/01/2021
ATL,LAD,4,4,3,4,09/02/2021
ATL,COL,4,3,6,5,09/03/2021
ATL,COL,4,3,3,4,09/04/2021
ATL,COL,4,3,6,7,09/05/2021
ATL,WSH,2,3,8,5,09/07/2021
ATL,WSH,5,3,2,4,09/08/2021
ATL,WSH,3,3,7,6,09/09/2021
ATL,MIA,3,2,6,2,09/10/2021
ATL,MIA,3,2,4,6,09/11/2021
ATL,MIA,3,2,5,3,09/12/2021
ATL,COL,3,3,4,5,09/14/2021
ATL,COL,4,3,2,3,09/15/2021
ATL,SF,4,1,5,6,09/18/2021
ATL,SF,4,1,0,2,09/19/2021
ATL,ARI,4,3,11,4,09/21/2021
ATL,ARI,4,3,6,1,09/22/2021
ATL,ARI,4,4,4,6,09/23/2021
ATL,SD,3,2,10,8,09/25/2021
ATL,SD,4,3,4,3,09/26/2021
ATL,PHI,3,4,2,1,09/28/2021
ATL,PHI,5,4,7,2,09/29/2021
ATL,PHI,3,4,5,3,09/30/2021
ATL,NYM,5,4,3,4,10/01/2021
ATL,NYM,5,4,6,5,10/02/2021
ATL,NYM,4,4,5,0,10/03/2021
ATL,LAD,4,3,5,4,10/17/2021
ATL,LAD,4,2,5,6,10/19/2021
ATL,LAD,4,2,9,2,10/21/2021
ATL,LAD,4,2,2,11,10/22/2021
ATL,LAD,4,2,4,2,10/24/2021
ATL,HOU,4,3,6,2,10/27/2021
ATL,HOU,4,3,2,7,10/28/2021
ATL,HOU,4,3,2,0,10/30/2021
ATL,HOU,4,3,3,2,10/31/2021
ATL,HOU,4,3,5,9,11/01/2021
ATL,HOU,4,3,7,0,11/03/2021
CIN,MIA,4,2,6,3,08/26/2019
CIN,MIA,3,2,8,5,08/27/2019
CIN,MIA,3,2,5,0,08/28/2019
CIN,MIA,3,2,3,4,08/29/2019
CIN,STL,3,4,6,10,08/31/2019
CIN,STL,3,4,5,3,09/01/2019
CIN,PHI,3,2,1,7,09/02/2019
CIN,PHI,3,2,2,6,09/03/2019
CIN,PHI,3,2,8,5,09/04/2019
CIN,PHI,3,4,4,3,09/05/2019
CIN,ARI,3,3,5,7,09/06/2019
CIN,ARI,4,3,0,2,09/07/2019
CIN,ARI,4,3,4,3,09/08/2019
CIN,SEA,4,4,3,4,09/11/2019
CIN,SEA,3,3,3,5,09/12/2019
CIN,SEA,4,3,11,5,09/13/2019
CIN,ARI,4,3,4,3,09/14/2019
CIN,ARI,3,2,3,1,09/15/2019
CIN,CHC,3,3,2,8,09/17/2019
CIN,CHC,4,4,4,2,09/18/2019
CIN,CHC,4,4,3,2,09/19/2019
CIN,NYM,3,4,1,8,09/20/2019
CIN,NYM,4,4,3,2,09/21/2019
CIN,NYM,4,4,3,6,09/22/2019
CIN,DET,3,4,7,1,07/24/2020
CIN,DET,3,3,4,6,07/25/2020
CIN,DET,4,4,2,3,07/26/2020
CIN,CHC,3,3,7,8,07/27/2020
CIN,CHC,3,3,5,8,07/28/2020
CIN,CHC,3,3,12,7,07/29/2020
CIN,DET,3,2,2,7,07/31/2020
CIN,DET,3,4,4,0,08/02/2020
CIN,CLE,3,3,3,2,08/03/2020
CIN,CLE,3,3,2,4,08/04/2020
CIN,CLE,4,3,0,2,08/05/2020
CIN,CLE,4,8,0,13,08/06/2020
CIN,STL,4,2,4,5,08/21/2020
CIN,STL,3,5,4,2,08/22/2020
CIN,STL,4,5,0,3,08/23/2020
CIN,CHC,4,3,6,5,08/28/2020
CIN,MIL,4,2,6,0,08/28/2020
CIN,CHC,4,3,6,5,08/29/2020
CIN,CHC,4,3,1,10,08/30/2020
CIN,STL,4,3,5,7,08/31/2020
CIN,STL,4,3,2,16,09/01/2020
CIN,STL,4,3,4,3,09/02/2020
CIN,CHC,4,3,0,3,09/09/2020
CIN,CHC,4,3,3,0,09/10/2020
CIN,CHC,4,3,5,8,09/11/2020
CIN,STL,4,3,3,1,09/12/2020
CIN,STL,4,3,10,5,09/13/2020
CIN,CHW,4,3,7,1,09/18/2020
CIN,CHW,4,3,0,5,09/19/2020
CIN,CHW,4,3,7,3,09/20/2020
CIN,MIN,4,4,7,2,09/26/2020
CIN,MIN,3,4,5,3,09/27/2020
CIN,STL,4,5,6,11,04/01/2021
CIN,STL,4,5,9,6,04/03/2021
CIN,STL,3,5,12,1,04/04/2021
CIN,ARI,3,3,6,5,04/10/2021
CIN,ARI,2,3,0,7,04/11/2021
CIN,SF,4,3,3,0,04/13/2021
CIN,SF,2,3,0,3,04/14/2021
CIN,CLE,4,1,10,3,04/16/2021
CIN,CLE,4,1,3,2,04/17/2021
CIN,CLE,4,1,3,6,04/18/2021
CIN,ARI,4,2,4,5,04/20/2021
CIN,ARI,4,3,5,8,04/21/2021
CIN,ARI,4,3,11,14,04/22/2021
CIN,STL,4,4,0,2,04/24/2021
CIN,STL,4,4,2,5,04/25/2021
CIN,LAD,4,5,5,3,04/27/2021
CIN,LAD,4,5,6,5,04/28/2021
CIN,CHC,4,3,8,6,04/30/2021
CIN,CHC,4,3,2,3,05/01/2021
CIN,CHC,4,3,13,12,05/02/2021
CIN,CHW,4,2,0,9,05/04/2021
CIN,CHW,4,2,1,0,05/05/2021
CIN,CLE,4,4,3,0,05/07/2021
CIN,CLE,4,4,2,9,05/08/2021
CIN,COL,4,5,8,13,05/14/2021
CIN,COL,4,5,6,9,05/15/2021
CIN,COL,2,5,6,5,05/16/2021
CIN,SF,3,3,3,6,05/17/2021
CIN,SF,4,3,2,4,05/18/2021
CIN,SF,4,3,0,4,05/19/2021
CIN,SF,4,3,4,19,05/20/2021
CIN,WSH,4,3,2,1,05/25/2021
CIN,WSH,4,3,3,5,05/26/2021
CIN,WSH,4,3,3,0,05/27/2021
CIN,CHC,4,3,0,1,05/28/2021
CIN,CHC,4,3,2,10,05/29/2021
CIN,CHC,4,3,5,1,05/30/2021
CIN,PHI,4,4,11,1,05/31/2021
CIN,PHI,4,4,3,17,06/01/2021
CIN,STL,4,4,4,2,06/04/2021
CIN,STL,4,4,6,4,06/05/2021
CIN,STL,4,4,8,7,06/06/2021
CIN,COL,4,3,11,5,06/11/2021
CIN,COL,4,3,10,3,06/12/2021
CIN,COL,2,3,6,2,06/13/2021
CIN,SD,4,2,4,6,06/18/2021
CIN,SD,4,2,2,8,06/19/2021
CIN,SD,4,2,2,3,06/20/2021
CIN,MIN,4,4,5,7,06/22/2021
CIN,PHI,4,4,12,4,06/28/2021
CIN,SD,4,3,4,5,06/29/2021
CIN,SD,4,3,5,7,06/30/2021
CIN,SD,4,3,5,4,07/01/2021
CIN,CHC,4,1,2,1,07/02/2021
CIN,CHC,3,1,3,2,07/03/2021
CIN,CHC,4,3,3,2,07/04/2021
CIN,NYM,4,4,11,15,07/19/2021
CIN,NYM,4,4,4,3,07/20/2021
CIN,NYM,4,4,0,7,07/21/2021
CIN,STL,4,5,6,5,07/23/2021
CIN,STL,4,4,5,3,07/24/2021
CIN,STL,4,4,6,10,07/25/2021
CIN,CHC,4,3,5,6,07/27/2021
CIN,CHC,4,3,7,4,07/28/2021
CIN,CHC,4,3,8,2,07/29/2021
CIN,NYM,4,4,6,2,07/30/2021
CIN,NYM,4,4,4,5,07/31/2021
CIN,NYM,2,4,7,1,08/01/2021
CIN,MIN,2,4,5,7,08/03/2021
CIN,MIN,2,4,6,5,08/04/2021
CIN,CLE,2,4,3,9,08/09/2021
CIN,PHI,2,4,6,1,08/13/2021
CIN,PHI,2,4,1,6,08/14/2021
CIN,PHI,2,4,7,4,08/15/2021
CIN,CHC,2,3,14,5,08/16/2021
CIN,CHC,2,3,1,2,08/17/2021
CIN,CHC,2,3,1,7,08/18/2021
CIN,MIA,2,2,6,1,08/19/2021
CIN,MIA,2,2,5,3,08/20/2021
CIN,MIA,2,2,7,4,08/21/2021
CIN,MIA,2,2,3,1,08/22/2021
CIN,MIA,4,2,6,0,08/27/2021
CIN,MIA,4,2,1,6,08/28/2021
CIN,MIA,4,2,1,2,08/29/2021
CIN,STL,4,3,1,3,08/30/2021
CIN,STL,4,4,4,5,09/01/2021
CIN,DET,4,3,5,15,09/03/2021
CIN,DET,4,3,7,4,09/04/2021
CIN,DET,3,3,1,4,09/05/2021
CIN,CHC,3,5,3,4,09/06/2021
CIN,CHC,4,5,4,3,09/07/2021
CIN,CHC,4,5,1,4,09/08/2021
CIN,STL,4,4,4,6,09/11/2021
CIN,STL,3,3,0,2,09/12/2021
CIN,LAD,4,3,3,1,09/17/2021
CIN,LAD,4,3,1,5,09/18/2021
CIN,LAD,4,3,5,8,09/19/2021
CIN,WSH,4,3,2,3,09/23/2021
CIN,WSH,4,3,8,7,09/24/2021
CIN,WSH,4,3,7,6,09/25/2021
CIN,WSH,4,3,9,2,09/26/2021
CIN,CHW,4,3,1,7,09/29/2021
CIN,CHW,4,3,1,6,09/30/2021
SD,BOS,3,5,3,1,08/25/2019
SD,LAD,4,3,4,6,08/29/2019
SD,SF,4,3,5,3,08/30/2019
SD,SF,4,3,3,8,08/31/2019
SD,SF,4,3,4,1,09/01/2019
SD,ARI,2,3,7,14,09/02/2019
SD,ARI,2,3,1,2,09/04/2019
SD,ARI,2,3,1,4,09/05/2019
SD,COL,2,3,2,3,09/07/2019
SD,COL,2,3,3,0,09/08/2019
SD,CHC,2,3,2,10,09/10/2019
SD,CHC,2,3,9,8,09/11/2019
SD,CHC,2,3,1,4,09/12/2019
SD,COL,3,5,8,10,09/14/2019
SD,COL,3,3,5,10,09/15/2019
SD,ARI,2,2,0,9,09/21/2019
SD,ARI,3,4,2,4,09/22/2019
SD,LAD,2,3,3,6,09/25/2019
SD,LAD,3,3,4,6,09/26/2019
SD,ARI,4,2,3,6,09/28/2019
SD,ARI,4,2,0,1,09/29/2019
SD,ARI,4,3,7,2,07/25/2020
SD,ARI,4,3,5,1,07/26/2020
SD,ARI,2,3,6,2,07/27/2020
SD,SF,2,4,5,3,07/29/2020
SD,SF,2,3,6,7,07/30/2020
SD,SF,2,3,12,7,07/31/2020
SD,COL,2,3,8,7,08/01/2020
SD,COL,2,3,6,9,08/02/2020
SD,LAD,2,3,5,4,08/04/2020
SD,LAD,2,4,2,5,08/05/2020
SD,LAD,2,4,6,7,08/06/2020
SD,ARI,2,3,3,0,08/08/2020
SD,ARI,2,3,2,3,08/09/2020
SD,LAD,3,3,2,1,08/11/2020
SD,LAD,2,3,6,2,08/12/2020
SD,LAD,2,3,0,6,08/13/2020
SD,LAD,2,3,2,11,08/14/2020
SD,ARI,2,3,1,5,08/15/2020
SD,ARI,2,3,6,7,08/16/2020
SD,HOU,2,3,4,3,08/22/2020
SD,HOU,2,3,5,3,08/23/2020
SD,SEA,3,3,3,8,08/26/2020
SD,SEA,3,3,3,8,08/27/2020
SD,COL,3,3,10,4,08/29/2020
SD,COL,3,3,3,4,08/30/2020
SD,COL,3,3,6,0,09/01/2020
SD,LAA,3,2,0,2,09/03/2020
SD,OAK,3,3,7,0,09/05/2020
SD,OAK,3,3,5,3,09/06/2020
SD,COL,3,3,1,0,09/08/2020
SD,COL,3,3,14,5,09/09/2020
SD,COL,3,3,5,3,09/10/2020
SD,SF,3,3,6,1,09/11/2020
SD,SF,3,3,3,1,09/13/2020
SD,LAD,3,3,7,2,09/15/2020
SD,LAD,3,3,1,3,09/16/2020
SD,SEA,3,3,6,1,09/19/2020
SD,SEA,3,3,1,4,09/20/2020
SD,LAA,2,2,2,5,09/23/2020
SD,SF,2,3,4,5,09/25/2020
SD,SF,2,3,6,5,09/26/2020
SD,SF,2,3,5,4,09/27/2020
SD,STL,2,2,4,7,09/30/2020
SD,STL,2,5,11,9,10/01/2020
SD,STL,2,5,4,0,10/02/2020
SD,LAD,2,3,1,5,10/07/2020
SD,LAD,2,3,5,6,10/08/2020
SD,LAD,2,3,3,12,10/09/2020
SD,ARI,2,3,8,7,04/01/2021
SD,ARI,2,3,4,2,04/03/2021
SD,ARI,2,3,1,3,04/04/2021
SD,SF,2,3,2,3,04/06/2021
SD,SF,2,3,3,1,04/07/2021
SD,LAD,2,3,6,11,04/17/2021
SD,LAD,2,3,5,2,04/18/2021
SD,LAD,4,5,3,2,04/23/2021
SD,LAD,4,3,6,1,04/24/2021
SD,LAD,4,5,4,5,04/25/2021
SD,ARI,4,3,1,5,04/28/2021
SD,ARI,4,3,12,3,04/29/2021
SD,SF,4,3,3,2,05/01/2021
SD,SF,4,3,6,2,05/02/2021
SD,SF,4,3,1,7,05/08/2021
SD,SF,3,3,11,1,05/09/2021
SD,COL,2,5,8,1,05/12/2021
SD,STL,2,4,5,4,05/15/2021
SD,STL,3,5,5,3,05/16/2021
SD,COL,2,3,7,0,05/18/2021
SD,COL,3,3,3,0,05/19/2021
SD,SEA,2,3,16,1,05/22/2021
SD,SEA,3,3,9,2,05/23/2021
SD,HOU,2,3,10,3,05/29/2021
SD,HOU,3,3,4,7,05/30/2021
SD,CHC,3,3,2,7,05/31/2021
SD,CHC,2,3,3,4,06/02/2021
SD,NYM,2,4,4,3,06/04/2021
SD,NYM,2,4,2,0,06/05/2021
SD,NYM,2,4,0,4,06/06/2021
SD,CHC,2,3,9,4,06/08/2021
SD,CHC,2,3,1,3,06/09/2021
SD,NYM,4,1,2,3,06/11/2021
SD,NYM,4,4,1,4,06/12/2021
SD,NYM,4,4,7,3,06/13/2021
SD,COL,4,3,2,3,06/15/2021
SD,COL,3,5,4,8,06/16/2021
SD,LAD,2,3,6,2,06/22/2021
SD,LAD,3,4,3,2,06/23/2021
SD,LAD,3,4,5,3,06/24/2021
SD,ARI,3,4,11,5,06/26/2021
SD,ARI,3,4,1,10,06/27/2021
SD,PHI,2,4,3,4,07/02/2021
SD,PHI,2,4,2,4,07/03/2021
SD,PHI,2,4,11,1,07/04/2021
SD,WSH,3,3,5,7,07/06/2021
SD,WSH,2,3,7,4,07/07/2021
SD,WSH,2,3,5,15,07/08/2021
SD,WSH,2,3,9,8,07/09/2021
SD,COL,2,3,4,2,07/10/2021
SD,COL,2,3,1,3,07/11/2021
SD,WSH,2,3,24,8,07/16/2021
SD,WSH,3,3,10,4,07/17/2021
SD,WSH,3,3,7,8,07/18/2021
SD,MIA,2,2,3,2,07/22/2021
SD,MIA,2,2,5,2,07/23/2021
SD,MIA,3,2,2,3,07/24/2021
SD,MIA,3,2,3,9,07/25/2021
SD,OAK,2,3,4,10,07/28/2021
SD,COL,2,3,3,0,07/30/2021
SD,COL,2,3,4,9,07/31/2021
SD,COL,2,3,3,5,08/01/2021
SD,OAK,2,4,8,1,08/04/2021
SD,ARI,2,3,5,8,08/07/2021
SD,ARI,2,3,6,2,08/08/2021
SD,MIA,2,2,8,3,08/10/2021
SD,MIA,2,2,6,5,08/11/2021
SD,ARI,2,2,3,12,08/13/2021
SD,ARI,2,3,2,3,08/14/2021
SD,ARI,2,4,8,2,08/15/2021
SD,COL,2,3,5,6,08/17/2021
SD,COL,2,3,5,7,08/18/2021
SD,PHI,2,4,3,4,08/21/2021
SD,PHI,2,4,4,3,08/22/2021
SD,LAD,2,3,2,5,08/25/2021
SD,LAD,2,3,3,5,08/26/2021
SD,LAD,2,4,0,4,08/27/2021
SD,LAA,4,2,5,0,08/28/2021
SD,LAA,3,2,2,10,08/29/2021
SD,ARI,3,3,7,5,08/31/2021
SD,ARI,3,3,3,0,09/01/2021
SD,HOU,2,5,3,6,09/04/2021
SD,HOU,2,5,10,2,09/05/2021
SD,LAA,2,2,0,4,09/08/2021
SD,LAA,2,2,8,5,09/09/2021
SD,LAD,2,3,0,3,09/11/2021
SD,LAD,2,5,0,8,09/12/2021
SD,SF,3,3,1,9,09/14/2021
SD,SF,3,3,1,6,09/15/2021
SD,SF,3,3,7,4,09/16/2021
SD,STL,3,4,2,3,09/18/2021
SD,STL,2,3,7,8,09/19/2021
SD,SF,2,3,5,6,09/22/2021
SD,SF,2,5,7,6,09/23/2021
SD,LAD,2,3,1,2,09/29/2021
SD,LAD,2,3,9,11,09/30/2021
SD,LAD,2,3,3,8,10/01/2021
SD,SF,2,3,0,3,10/02/2021
SD,SF,2,3,4,11,10/03/2021
ARI,SF,3,3,6,1,08/18/2019
ARI,COL,3,3,5,3,08/20/2019
ARI,COL,3,3,2,7,08/21/2019
ARI,SF,3,3,6,4,08/27/2019
ARI,SF,3,3,3,2,08/28/2019
ARI,LAD,4,3,11,5,08/30/2019
ARI,LAD,4,3,5,4,08/31/2019
ARI,LAD,3,5,6,5,09/01/2019
ARI,NYM,3,4,1,3,09/09/2019
ARI,NYM,3,4,2,3,09/10/2019
ARI,NYM,3,4,0,9,09/11/2019
ARI,NYM,3,4,1,11,09/12/2019
ARI,MIA,4,2,7,5,09/17/2019
ARI,MIA,4,2,6,12,09/18/2019
ARI,STL,3,2,7,9,09/24/2019
ARI,STL,3,2,9,7,09/25/2019
ARI,LAD,2,4,3,6,07/31/2020
ARI,LAD,2,4,5,3,08/01/2020
ARI,LAD,2,4,2,11,08/02/2020
ARI,HOU,2,3,2,8,08/05/2020
ARI,HOU,2,3,14,7,08/06/2020
ARI,COL,3,3,12,8,08/11/2020
ARI,COL,3,3,13,7,08/12/2020
ARI,OAK,3,3,4,3,08/18/2020
ARI,OAK,3,3,1,4,08/20/2020
ARI,OAK,3,3,1,5,08/21/2020
ARI,SF,3,4,2,6,08/22/2020
ARI,SF,3,3,1,5,08/23/2020
ARI,COL,3,3,2,3,08/25/2020
ARI,COL,3,3,4,5,08/26/2020
ARI,COL,4,3,7,8,08/27/2020
ARI,SF,3,3,7,4,08/29/2020
ARI,SF,3,3,1,4,08/30/2020
ARI,LAD,2,3,3,6,09/02/2020
ARI,LAD,2,3,2,3,09/03/2020
ARI,LAD,2,3,1,5,09/04/2020
ARI,SF,2,3,6,5,09/05/2020
ARI,SF,3,3,2,4,09/06/2020
ARI,SF,2,2,2,4,09/08/2020
ARI,LAD,2,3,9,10,09/09/2020
ARI,LAD,4,3,4,6,09/10/2020
ARI,LAD,3,3,5,2,09/11/2020
ARI,SEA,4,4,4,3,09/12/2020
ARI,SEA,4,4,3,7,09/13/2020
ARI,LAA,4,2,9,8,09/16/2020
ARI,LAA,4,2,9,6,09/17/2020
ARI,HOU,3,5,2,3,09/19/2020
ARI,HOU,3,1,2,3,09/20/2020
ARI,COL,3,3,4,0,09/25/2020
ARI,COL,3,3,11,5,09/26/2020
ARI,COL,3,3,3,10,09/27/2020
ARI,COL,3,3,10,8,04/07/2021
ARI,COL,3,3,0,8,04/08/2021
ARI,OAK,3,3,5,9,04/13/2021
ARI,WSH,3,3,11,6,04/15/2021
ARI,WSH,3,3,0,1,04/16/2021
ARI,WSH,3,5,2,6,04/17/2021
ARI,WSH,2,3,5,2,04/18/2021
ARI,COL,3,3,5,3,04/30/2021
ARI,COL,3,3,7,2,05/01/2021
ARI,COL,3,3,6,14,05/02/2021
ARI,MIA,3,2,3,9,05/04/2021
ARI,MIA,3,3,0,8,05/05/2021
ARI,MIA,3,3,1,3,05/06/2021
ARI,NYM,3,4,4,5,05/07/2021
ARI,NYM,3,4,2,4,05/08/2021
ARI,NYM,4,4,2,4,05/09/2021
ARI,MIA,3,3,5,2,05/11/2021
ARI,MIA,3,2,11,3,05/12/2021
ARI,MIA,3,2,2,3,05/13/2021
ARI,MIA,3,2,1,5,05/14/2021
ARI,WSH,4,3,2,17,05/15/2021
ARI,WSH,4,3,0,3,05/16/2021
ARI,LAD,4,3,1,3,05/18/2021
